id,stage_no,record_type,stage,attr_group,benefit,attribute,attr_low,attr_medium,attr_high,category_code,country_code,stage_group,attribute_rank
1215,1,sst_attribute_rank,CLT B7-8,Skin feel IU,Reduce fine lines and wrinkles,ft_peaking,3.57,0,78.27,FC,IN,CLT B7-8 Skin feel IU,7
1216,1,sst_attribute_rank,CLT B7-8,Skin feel IU,Reduce fine lines and wrinkles,in_spreadability,35.93,0,95.64,FC,IN,CLT B7-8 Skin feel IU,8
1217,1,sst_attribute_rank,CLT B7-8,Skin feel IU,Reduce fine lines and wrinkles,in_thickness,11.71,0,75.67,FC,IN,CLT B7-8 Skin feel IU,9
1218,1,sst_attribute_rank,CLT B7-8,Skin feel IU,Reduce fine lines and wrinkles,in_greasy,3.93,0,82.86,FC,IN,CLT B7-8 Skin feel IU,10
1219,1,sst_attribute_rank,CLT B7-8,Skin feel IU,Reduce fine lines and wrinkles,ft_sticky,4.93,0,74.43,FC,IN,CLT B7-8 Skin feel IU,11
1220,1,sst_attribute_rank,CLT B7-8,Skin feel IU,Reduce fine lines and wrinkles,ft_firmness,6.71,0,79.57,FC,IN,CLT B7-8 Skin feel IU,12
1221,10,sst_attribute_rank,CLT B15-16,CLT Fingertip,Reduce fine lines and wrinkles,in_thickness,11.71,0,75.67,FC,IN,CLT B15-16 CLT Fingertip,1
1222,10,sst_attribute_rank,CLT B15-16,CLT Fingertip,Reduce fine lines and wrinkles,ft_firmness,6.71,0,79.57,FC,IN,CLT B15-16 CLT Fingertip,2
1223,10,sst_attribute_rank,CLT B15-16,CLT Fingertip,Reduce fine lines and wrinkles,in_greasy_imm,2.5,0,79.21,FC,IN,CLT B15-16 CLT Fingertip,3
1224,10,sst_attribute_rank,CLT B15-16,CLT Fingertip,Reduce fine lines and wrinkles,in_sticky_imm,4.29,0,73.21,FC,IN,CLT B15-16 CLT Fingertip,4
1225,10,sst_attribute_rank,CLT B15-16,CLT Fingertip,Reduce fine lines and wrinkles,in_greasy,3.93,0,82.86,FC,IN,CLT B15-16 CLT Fingertip,5
1226,10,sst_attribute_rank,CLT B15-16,CLT Fingertip,Reduce fine lines and wrinkles,in_creamy,7.0,0,65.33,FC,IN,CLT B15-16 CLT Fingertip,6
1227,10,sst_attribute_rank,CLT B15-16,CLT Fingertip,Reduce fine lines and wrinkles,oily_ft,0.0,0,92.07,FC,IN,CLT B15-16 CLT Fingertip,7
1228,10,sst_attribute_rank,CLT B15-16,CLT Fingertip,Reduce fine lines and wrinkles,in_oily,0.57,0,82.5,FC,IN,CLT B15-16 CLT Fingertip,8
1229,10,sst_attribute_rank,CLT B15-16,CLT Fingertip,Reduce fine lines and wrinkles,in_spreadability,35.93,0,95.64,FC,IN,CLT B15-16 CLT Fingertip,9
1230,10,sst_attribute_rank,CLT B15-16,CLT Fingertip,Reduce fine lines and wrinkles,ft_stringiness,3.57,0,67.36,FC,IN,CLT B15-16 CLT Fingertip,10
1231,10,sst_attribute_rank,CLT B15-16,CLT Fingertip,Reduce fine lines and wrinkles,in_oily_imm,0.64,0,79.64,FC,IN,CLT B15-16 CLT Fingertip,11
1232,10,sst_attribute_rank,CLT B15-16,CLT Fingertip,Reduce fine lines and wrinkles,consistency_rate,10.07,0,89.64,FC,IN,CLT B15-16 CLT Fingertip,12
1233,10,sst_attribute_rank,CLT B15-16,CLT Fingertip,Reduce fine lines and wrinkles,in_drag_imm,7.86,0,79.73,FC,IN,CLT B15-16 CLT Fingertip,13
1234,10,sst_attribute_rank,CLT B15-16,CLT Fingertip,Reduce fine lines and wrinkles,in_wet,1.79,0,89.79,FC,IN,CLT B15-16 CLT Fingertip,14
1235,10,sst_attribute_rank,CLT B15-16,CLT Fingertip,Reduce fine lines and wrinkles,amount_of_residue,22.21,0,93.79,FC,IN,CLT B15-16 CLT Fingertip,15
1236,10,sst_attribute_rank,CLT B15-16,CLT Fingertip,Reduce fine lines and wrinkles,ft_bounciness,1.14,0,39.64,FC,IN,CLT B15-16 CLT Fingertip,16
1237,10,sst_attribute_rank,CLT B15-16,CLT Fingertip,Reduce fine lines and wrinkles,in_powdery_imm,5.14,0,80.36,FC,IN,CLT B15-16 CLT Fingertip,17
1739,8,sst_attribute_rank,CLT M1-2,APPEARANCE,Soft and Smooth,gloss_rate,5.36,0,92.21,FC,IN,CLT M1-2 APPEARANCE,10
1740,8,sst_attribute_rank,CLT M1-2,APPEARANCE,Soft and Smooth,integrity_of_shape_10s_rate,9.86,0,86.2,FC,IN,CLT M1-2 APPEARANCE,11
1741,10,sst_attribute_rank,CLT B15-16,CLT Fingertip,Soft and Smooth,in_thickness,11.71,0,75.67,FC,IN,CLT B15-16 CLT Fingertip,1
1742,10,sst_attribute_rank,CLT B15-16,CLT Fingertip,Soft and Smooth,in_greasy,3.93,0,82.86,FC,IN,CLT B15-16 CLT Fingertip,2
1743,10,sst_attribute_rank,CLT B15-16,CLT Fingertip,Soft and Smooth,in_greasy_imm,2.5,0,79.21,FC,IN,CLT B15-16 CLT Fingertip,3
1744,10,sst_attribute_rank,CLT B15-16,CLT Fingertip,Soft and Smooth,in_sticky_imm,4.29,0,73.21,FC,IN,CLT B15-16 CLT Fingertip,4
1745,10,sst_attribute_rank,CLT B15-16,CLT Fingertip,Soft and Smooth,oily_ft,0.0,0,92.07,FC,IN,CLT B15-16 CLT Fingertip,5
1746,10,sst_attribute_rank,CLT B15-16,CLT Fingertip,Soft and Smooth,in_drag_imm,7.86,0,79.73,FC,IN,CLT B15-16 CLT Fingertip,6
1747,10,sst_attribute_rank,CLT B15-16,CLT Fingertip,Soft and Smooth,in_oily,0.57,0,82.5,FC,IN,CLT B15-16 CLT Fingertip,7
1748,10,sst_attribute_rank,CLT B15-16,CLT Fingertip,Soft and Smooth,consistency_rate,10.07,0,89.64,FC,IN,CLT B15-16 CLT Fingertip,8
1749,10,sst_attribute_rank,CLT B15-16,CLT Fingertip,Soft and Smooth,ft_peaking,3.57,0,78.27,FC,IN,CLT B15-16 CLT Fingertip,9
1750,10,sst_attribute_rank,CLT B15-16,CLT Fingertip,Soft and Smooth,in_waxy_imm,5.0,0,31.53,FC,IN,CLT B15-16 CLT Fingertip,10
1751,10,sst_attribute_rank,CLT B15-16,CLT Fingertip,Soft and Smooth,in_powdery_imm,5.14,0,80.36,FC,IN,CLT B15-16 CLT Fingertip,11
1752,10,sst_attribute_rank,CLT B15-16,CLT Fingertip,Soft and Smooth,in_creamy,7.0,0,65.33,FC,IN,CLT B15-16 CLT Fingertip,12
1753,10,sst_attribute_rank,CLT B15-16,CLT Fingertip,Soft and Smooth,ft_bounciness,1.14,0,39.64,FC,IN,CLT B15-16 CLT Fingertip,13
1754,10,sst_attribute_rank,CLT B15-16,CLT Fingertip,Soft and Smooth,in_wet,1.79,0,89.79,FC,IN,CLT B15-16 CLT Fingertip,14
1755,10,sst_attribute_rank,CLT B15-16,CLT Fingertip,Soft and Smooth,ft_stringiness,3.57,0,67.36,FC,IN,CLT B15-16 CLT Fingertip,15
1756,10,sst_attribute_rank,CLT B15-16,CLT Fingertip,Soft and Smooth,in_spreadability,35.93,0,95.64,FC,IN,CLT B15-16 CLT Fingertip,16
1757,10,sst_attribute_rank,CLT B15-16,CLT Fingertip,Soft and Smooth,amount_of_residue,22.21,0,93.79,FC,IN,CLT B15-16 CLT Fingertip,17
1758,10,sst_attribute_rank,CLT B15-16,CLT Fingertip,Soft and Smooth,ft_sticky,4.93,0,74.43,FC,IN,CLT B15-16 CLT Fingertip,18
1759,10,sst_attribute_rank,CLT B15-16,CLT Fingertip,Soft and Smooth,in_silky_imm,9.67,0,61.29,FC,IN,CLT B15-16 CLT Fingertip,19
1760,6,sst_attribute_rank,CLT B11-12,CLT Skin Feel 10min,Soft and Smooth,in_thickness,11.71,0,75.67,FC,IN,CLT B11-12 CLT Skin Feel 10min,1
1761,6,sst_attribute_rank,CLT B11-12,CLT Skin Feel 10min,Soft and Smooth,in_cooling,0.0,0,27.93,FC,IN,CLT B11-12 CLT Skin Feel 10min,2
1762,6,sst_attribute_rank,CLT B11-12,CLT Skin Feel 10min,Soft and Smooth,oily_ft,0.0,0,92.07,FC,IN,CLT B11-12 CLT Skin Feel 10min,3
1238,10,sst_attribute_rank,CLT B15-16,CLT Fingertip,Reduce fine lines and wrinkles,ft_sticky,4.93,0,74.43,FC,IN,CLT B15-16 CLT Fingertip,18
1763,6,sst_attribute_rank,CLT B11-12,CLT Skin Feel 10min,Soft and Smooth,in_creamy,7.0,0,65.33,FC,IN,CLT B11-12 CLT Skin Feel 10min,4
1239,10,sst_attribute_rank,CLT B15-16,CLT Fingertip,Reduce fine lines and wrinkles,in_silky_imm,9.67,0,61.29,FC,IN,CLT B15-16 CLT Fingertip,19
1764,6,sst_attribute_rank,CLT B11-12,CLT Skin Feel 10min,Soft and Smooth,in_oily_5min,0.71,0,73.57,FC,IN,CLT B11-12 CLT Skin Feel 10min,5
1240,9,sst_attribute_rank,CLT B3-4,Skin Look 10min,Reduce fine lines and wrinkles,in_powderylook_5min,4.64,0,22.73,FC,IN,CLT B3-4 Skin Look 10min,1
1765,6,sst_attribute_rank,CLT B11-12,CLT Skin Feel 10min,Soft and Smooth,ft_firmness,6.71,0,79.57,FC,IN,CLT B11-12 CLT Skin Feel 10min,6
1241,9,sst_attribute_rank,CLT B3-4,Skin Look 10min,Reduce fine lines and wrinkles,in_gloss_imm,4.29,0,82.86,FC,IN,CLT B3-4 Skin Look 10min,2
1242,9,sst_attribute_rank,CLT B3-4,Skin Look 10min,Reduce fine lines and wrinkles,in_coverage_imm,4.64,0,70.27,FC,IN,CLT B3-4 Skin Look 10min,3
1243,9,sst_attribute_rank,CLT B3-4,Skin Look 10min,Reduce fine lines and wrinkles,in_gloss_5min,3.57,0,76.14,FC,IN,CLT B3-4 Skin Look 10min,4
1244,9,sst_attribute_rank,CLT B3-4,Skin Look 10min,Reduce fine lines and wrinkles,in_powderylook_imm,4.64,0,41.79,FC,IN,CLT B3-4 Skin Look 10min,5
1245,9,sst_attribute_rank,CLT B3-4,Skin Look 10min,Reduce fine lines and wrinkles,in_fairness_imm,4.33,0,50.21,FC,IN,CLT B3-4 Skin Look 10min,6
1246,9,sst_attribute_rank,CLT B3-4,Skin Look 10min,Reduce fine lines and wrinkles,in_invisibility_5min,4.93,0,50.67,FC,IN,CLT B3-4 Skin Look 10min,7
1247,9,sst_attribute_rank,CLT B3-4,Skin Look 10min,Reduce fine lines and wrinkles,in_coverage_5min,4.64,0,67.47,FC,IN,CLT B3-4 Skin Look 10min,8
1248,9,sst_attribute_rank,CLT B3-4,Skin Look 10min,Reduce fine lines and wrinkles,shimmer,0.0,0,58.8,FC,IN,CLT B3-4 Skin Look 10min,9
1249,9,sst_attribute_rank,CLT B3-4,Skin Look 10min,Reduce fine lines and wrinkles,patchy_residue_imm,4.29,0,39.07,FC,IN,CLT B3-4 Skin Look 10min,10
1250,9,sst_attribute_rank,CLT B3-4,Skin Look 10min,Reduce fine lines and wrinkles,patchy_residue_in,7.86,0,79.6,FC,IN,CLT B3-4 Skin Look 10min,11
1251,10,sst_attribute_rank,CLT B15-16,CLT Fingertip,Makes skin firmer,in_thickness,11.71,0,75.67,FC,IN,CLT B15-16 CLT Fingertip,1
1252,10,sst_attribute_rank,CLT B15-16,CLT Fingertip,Makes skin firmer,ft_firmness,6.71,0,79.57,FC,IN,CLT B15-16 CLT Fingertip,2
1253,10,sst_attribute_rank,CLT B15-16,CLT Fingertip,Makes skin firmer,in_greasy,3.93,0,82.86,FC,IN,CLT B15-16 CLT Fingertip,3
1254,10,sst_attribute_rank,CLT B15-16,CLT Fingertip,Makes skin firmer,in_sticky_imm,4.29,0,73.21,FC,IN,CLT B15-16 CLT Fingertip,4
1255,10,sst_attribute_rank,CLT B15-16,CLT Fingertip,Makes skin firmer,in_greasy_imm,2.5,0,79.21,FC,IN,CLT B15-16 CLT Fingertip,5
1256,10,sst_attribute_rank,CLT B15-16,CLT Fingertip,Makes skin firmer,oily_ft,0.0,0,92.07,FC,IN,CLT B15-16 CLT Fingertip,6
1257,10,sst_attribute_rank,CLT B15-16,CLT Fingertip,Makes skin firmer,in_oily_imm,0.64,0,79.64,FC,IN,CLT B15-16 CLT Fingertip,7
1258,10,sst_attribute_rank,CLT B15-16,CLT Fingertip,Makes skin firmer,in_creamy,7.0,0,65.33,FC,IN,CLT B15-16 CLT Fingertip,8
1259,10,sst_attribute_rank,CLT B15-16,CLT Fingertip,Makes skin firmer,in_drag_imm,7.86,0,79.73,FC,IN,CLT B15-16 CLT Fingertip,9
1260,10,sst_attribute_rank,CLT B15-16,CLT Fingertip,Makes skin firmer,ft_peaking,3.57,0,78.27,FC,IN,CLT B15-16 CLT Fingertip,10
1261,10,sst_attribute_rank,CLT B15-16,CLT Fingertip,Makes skin firmer,in_waxy_imm,5.0,0,31.53,FC,IN,CLT B15-16 CLT Fingertip,11
1262,10,sst_attribute_rank,CLT B15-16,CLT Fingertip,Makes skin firmer,ft_stringiness,3.57,0,67.36,FC,IN,CLT B15-16 CLT Fingertip,12
1263,10,sst_attribute_rank,CLT B15-16,CLT Fingertip,Makes skin firmer,in_wet,1.79,0,89.79,FC,IN,CLT B15-16 CLT Fingertip,13
1264,10,sst_attribute_rank,CLT B15-16,CLT Fingertip,Makes skin firmer,in_spreadability,35.93,0,95.64,FC,IN,CLT B15-16 CLT Fingertip,14
1265,10,sst_attribute_rank,CLT B15-16,CLT Fingertip,Makes skin firmer,in_powdery_imm,5.14,0,80.36,FC,IN,CLT B15-16 CLT Fingertip,15
1266,10,sst_attribute_rank,CLT B15-16,CLT Fingertip,Makes skin firmer,consistency_rate,10.07,0,89.64,FC,IN,CLT B15-16 CLT Fingertip,16
1267,10,sst_attribute_rank,CLT B15-16,CLT Fingertip,Makes skin firmer,ft_bounciness,1.14,0,39.64,FC,IN,CLT B15-16 CLT Fingertip,17
1268,10,sst_attribute_rank,CLT B15-16,CLT Fingertip,Makes skin firmer,amount_of_residue,22.21,0,93.79,FC,IN,CLT B15-16 CLT Fingertip,18
1269,10,sst_attribute_rank,CLT B15-16,CLT Fingertip,Makes skin firmer,ft_sticky,4.93,0,74.43,FC,IN,CLT B15-16 CLT Fingertip,19
1270,10,sst_attribute_rank,CLT B15-16,CLT Fingertip,Makes skin firmer,in_oily,0.57,0,82.5,FC,IN,CLT B15-16 CLT Fingertip,20
1271,3,sst_attribute_rank,CLT B13-14,CLT Fragrance IMD,Makes skin firmer,in_fragrance_5min,15.43,0,64.07,FC,IN,CLT B13-14 CLT Fragrance IMD,1
1790,4,sst_attribute_rank,CLT B1-2,Skin Look IMD,Soft and Smooth,shimmer,0.0,0,58.8,FC,IN,CLT B1-2 Skin Look IMD,13
1791,3,sst_attribute_rank,CLT B13-14,CLT Fragrance IMD,Soft and Smooth,in_fragrance_5min,15.43,0,64.07,FC,IN,CLT B13-14 CLT Fragrance IMD,1
1792,3,sst_attribute_rank,CLT B13-14,CLT Fragrance IMD,Soft and Smooth,in_fragrance_imm,24.36,0,74.73,FC,IN,CLT B13-14 CLT Fragrance IMD,2
1793,3,sst_attribute_rank,CLT B13-14,CLT Fragrance IMD,Soft and Smooth,fr_Green,0.0,0,1.0,FC,IN,CLT B13-14 CLT Fragrance IMD,3
1794,3,sst_attribute_rank,CLT B13-14,CLT Fragrance IMD,Soft and Smooth,fr_Aldehydic,0.0,0,1.0,FC,IN,CLT B13-14 CLT Fragrance IMD,4
1795,3,sst_attribute_rank,CLT B13-14,CLT Fragrance IMD,Soft and Smooth,fr_Aromatic_Herbeaous,0.0,0,1.0,FC,IN,CLT B13-14 CLT Fragrance IMD,5
1796,3,sst_attribute_rank,CLT B13-14,CLT Fragrance IMD,Soft and Smooth,fr_Musky,0.0,0,1.0,FC,IN,CLT B13-14 CLT Fragrance IMD,6
1797,3,sst_attribute_rank,CLT B13-14,CLT Fragrance IMD,Soft and Smooth,fr_Floral,0.0,0,1.0,FC,IN,CLT B13-14 CLT Fragrance IMD,7
1798,3,sst_attribute_rank,CLT B13-14,CLT Fragrance IMD,Soft and Smooth,fr_Citrus,0.0,0,1.0,FC,IN,CLT B13-14 CLT Fragrance IMD,8
1799,9,sst_attribute_rank,CLT B3-4,Skin Look 10min,Soft and Smooth,in_fairness_imm,4.33,0,50.21,FC,IN,CLT B3-4 Skin Look 10min,1
1800,9,sst_attribute_rank,CLT B3-4,Skin Look 10min,Soft and Smooth,in_powderylook_imm,4.64,0,41.79,FC,IN,CLT B3-4 Skin Look 10min,2
1801,9,sst_attribute_rank,CLT B3-4,Skin Look 10min,Soft and Smooth,in_coverage_imm,4.64,0,70.27,FC,IN,CLT B3-4 Skin Look 10min,3
1802,9,sst_attribute_rank,CLT B3-4,Skin Look 10min,Soft and Smooth,in_fairness_5min,4.33,0,43.21,FC,IN,CLT B3-4 Skin Look 10min,4
1803,9,sst_attribute_rank,CLT B3-4,Skin Look 10min,Soft and Smooth,in_coverage_5min,4.64,0,67.47,FC,IN,CLT B3-4 Skin Look 10min,5
1804,9,sst_attribute_rank,CLT B3-4,Skin Look 10min,Soft and Smooth,in_gloss_imm,4.29,0,82.86,FC,IN,CLT B3-4 Skin Look 10min,6
1805,9,sst_attribute_rank,CLT B3-4,Skin Look 10min,Soft and Smooth,in_gloss_5min,3.57,0,76.14,FC,IN,CLT B3-4 Skin Look 10min,7
1806,9,sst_attribute_rank,CLT B3-4,Skin Look 10min,Soft and Smooth,patchy_residue_in,7.86,0,79.6,FC,IN,CLT B3-4 Skin Look 10min,8
1807,9,sst_attribute_rank,CLT B3-4,Skin Look 10min,Soft and Smooth,in_invisibility_5min,4.93,0,50.67,FC,IN,CLT B3-4 Skin Look 10min,9
1808,9,sst_attribute_rank,CLT B3-4,Skin Look 10min,Soft and Smooth,patchy_residue_imm,4.29,0,39.07,FC,IN,CLT B3-4 Skin Look 10min,10
1809,9,sst_attribute_rank,CLT B3-4,Skin Look 10min,Soft and Smooth,in_invisibility_imm,5.43,0,51.33,FC,IN,CLT B3-4 Skin Look 10min,11
1810,9,sst_attribute_rank,CLT B3-4,Skin Look 10min,Soft and Smooth,shimmer,0.0,0,58.8,FC,IN,CLT B3-4 Skin Look 10min,12
1811,9,sst_attribute_rank,CLT B3-4,Skin Look 10min,Soft and Smooth,in_powderylook_5min,4.64,0,22.73,FC,IN,CLT B3-4 Skin Look 10min,13
1812,4,sst_attribute_rank,CLT B1-2,Skin Look IMD,Sun protection,in_gloss_5min,3.57,0,76.14,FC,IN,CLT B1-2 Skin Look IMD,1
1813,4,sst_attribute_rank,CLT B1-2,Skin Look IMD,Sun protection,patchy_residue_in,7.86,0,79.6,FC,IN,CLT B1-2 Skin Look IMD,2
1814,4,sst_attribute_rank,CLT B1-2,Skin Look IMD,Sun protection,patchy_residue_imm,4.29,0,39.07,FC,IN,CLT B1-2 Skin Look IMD,3
1815,4,sst_attribute_rank,CLT B1-2,Skin Look IMD,Sun protection,in_coverage_imm,4.64,0,70.27,FC,IN,CLT B1-2 Skin Look IMD,4
1816,4,sst_attribute_rank,CLT B1-2,Skin Look IMD,Sun protection,in_gloss_imm,4.29,0,82.86,FC,IN,CLT B1-2 Skin Look IMD,5
1817,4,sst_attribute_rank,CLT B1-2,Skin Look IMD,Sun protection,in_invisibility_5min,4.93,0,50.67,FC,IN,CLT B1-2 Skin Look IMD,6
1818,4,sst_attribute_rank,CLT B1-2,Skin Look IMD,Sun protection,in_invisibility_imm,5.43,0,51.33,FC,IN,CLT B1-2 Skin Look IMD,7
1819,4,sst_attribute_rank,CLT B1-2,Skin Look IMD,Sun protection,in_powderylook_imm,4.64,0,41.79,FC,IN,CLT B1-2 Skin Look IMD,8
1310,2,sst_attribute_rank,CLT B9-10,Skin feel IMD,Makes skin firmer,in_sticky_imm,4.29,0,73.21,FC,IN,CLT B9-10 Skin feel IMD,14
1820,4,sst_attribute_rank,CLT B1-2,Skin Look IMD,Sun protection,in_powderylook_5min,4.64,0,22.73,FC,IN,CLT B1-2 Skin Look IMD,9
1821,4,sst_attribute_rank,CLT B1-2,Skin Look IMD,Sun protection,in_fairness_5min,4.33,0,43.21,FC,IN,CLT B1-2 Skin Look IMD,10
1822,4,sst_attribute_rank,CLT B1-2,Skin Look IMD,Sun protection,in_coverage_5min,4.64,0,67.47,FC,IN,CLT B1-2 Skin Look IMD,11
1823,4,sst_attribute_rank,CLT B1-2,Skin Look IMD,Sun protection,in_fairness_imm,4.33,0,50.21,FC,IN,CLT B1-2 Skin Look IMD,12
1824,4,sst_attribute_rank,CLT B1-2,Skin Look IMD,Sun protection,shimmer,0.0,0,58.8,FC,IN,CLT B1-2 Skin Look IMD,13
1825,10,sst_attribute_rank,CLT B15-16,CLT Fingertip,Sun protection,in_thickness,11.71,0,75.67,FC,IN,CLT B15-16 CLT Fingertip,1
1826,10,sst_attribute_rank,CLT B15-16,CLT Fingertip,Sun protection,ft_firmness,6.71,0,79.57,FC,IN,CLT B15-16 CLT Fingertip,2
1827,10,sst_attribute_rank,CLT B15-16,CLT Fingertip,Sun protection,in_greasy_imm,2.5,0,79.21,FC,IN,CLT B15-16 CLT Fingertip,3
1828,10,sst_attribute_rank,CLT B15-16,CLT Fingertip,Sun protection,in_greasy,3.93,0,82.86,FC,IN,CLT B15-16 CLT Fingertip,4
1829,10,sst_attribute_rank,CLT B15-16,CLT Fingertip,Sun protection,in_sticky_imm,4.29,0,73.21,FC,IN,CLT B15-16 CLT Fingertip,5
1830,10,sst_attribute_rank,CLT B15-16,CLT Fingertip,Sun protection,ft_peaking,3.57,0,78.27,FC,IN,CLT B15-16 CLT Fingertip,6
831,8,sst_attribute_rank,CLT M1-2,APPEARANCE,Fairness over time,size_of_particles,1.0,0,7.0,FC,IN,CLT M1-2 APPEARANCE,9
832,8,sst_attribute_rank,CLT M1-2,APPEARANCE,Fairness over time,product_r,143.0,0,255.0,FC,IN,CLT M1-2 APPEARANCE,10
833,1,sst_attribute_rank,CLT B7-8,Skin feel IU,Even tone,in_absorption,24.29,0,115.0,FC,IN,CLT B7-8 Skin feel IU,1
834,1,sst_attribute_rank,CLT B7-8,Skin feel IU,Even tone,ft_stringiness,3.57,0,67.36,FC,IN,CLT B7-8 Skin feel IU,2
835,1,sst_attribute_rank,CLT B7-8,Skin feel IU,Even tone,in_wet,1.79,0,89.79,FC,IN,CLT B7-8 Skin feel IU,3
836,1,sst_attribute_rank,CLT B7-8,Skin feel IU,Even tone,in_greasy,3.93,0,82.86,FC,IN,CLT B7-8 Skin feel IU,4
837,1,sst_attribute_rank,CLT B7-8,Skin feel IU,Even tone,oily_ft,0.0,0,92.07,FC,IN,CLT B7-8 Skin feel IU,5
838,1,sst_attribute_rank,CLT B7-8,Skin feel IU,Even tone,in_creamy,7.0,0,65.33,FC,IN,CLT B7-8 Skin feel IU,6
839,1,sst_attribute_rank,CLT B7-8,Skin feel IU,Even tone,in_cooling,0.0,0,27.93,FC,IN,CLT B7-8 Skin feel IU,7
840,1,sst_attribute_rank,CLT B7-8,Skin feel IU,Even tone,in_spreadability,35.93,0,95.64,FC,IN,CLT B7-8 Skin feel IU,8
841,1,sst_attribute_rank,CLT B7-8,Skin feel IU,Even tone,in_thickness,11.71,0,75.67,FC,IN,CLT B7-8 Skin feel IU,9
842,1,sst_attribute_rank,CLT B7-8,Skin feel IU,Even tone,ft_firmness,6.71,0,79.57,FC,IN,CLT B7-8 Skin feel IU,10
843,1,sst_attribute_rank,CLT B7-8,Skin feel IU,Even tone,ft_sticky,4.93,0,74.43,FC,IN,CLT B7-8 Skin feel IU,11
844,1,sst_attribute_rank,CLT B7-8,Skin feel IU,Even tone,ft_peaking,3.57,0,78.27,FC,IN,CLT B7-8 Skin feel IU,12
845,4,sst_attribute_rank,CLT B1-2,Skin Look IMD,Even tone,in_coverage_imm,4.64,0,70.27,FC,IN,CLT B1-2 Skin Look IMD,1
846,4,sst_attribute_rank,CLT B1-2,Skin Look IMD,Even tone,in_coverage_5min,4.64,0,67.47,FC,IN,CLT B1-2 Skin Look IMD,2
847,4,sst_attribute_rank,CLT B1-2,Skin Look IMD,Even tone,in_gloss_5min,3.57,0,76.14,FC,IN,CLT B1-2 Skin Look IMD,3
848,4,sst_attribute_rank,CLT B1-2,Skin Look IMD,Even tone,in_powderylook_5min,4.64,0,22.73,FC,IN,CLT B1-2 Skin Look IMD,4
849,4,sst_attribute_rank,CLT B1-2,Skin Look IMD,Even tone,in_gloss_imm,4.29,0,82.86,FC,IN,CLT B1-2 Skin Look IMD,5
850,4,sst_attribute_rank,CLT B1-2,Skin Look IMD,Even tone,in_fairness_5min,4.33,0,43.21,FC,IN,CLT B1-2 Skin Look IMD,6
851,4,sst_attribute_rank,CLT B1-2,Skin Look IMD,Even tone,in_powderylook_imm,4.64,0,41.79,FC,IN,CLT B1-2 Skin Look IMD,7
852,4,sst_attribute_rank,CLT B1-2,Skin Look IMD,Even tone,in_fairness_imm,4.33,0,50.21,FC,IN,CLT B1-2 Skin Look IMD,8
853,4,sst_attribute_rank,CLT B1-2,Skin Look IMD,Even tone,patchy_residue_in,7.86,0,79.6,FC,IN,CLT B1-2 Skin Look IMD,9
1311,2,sst_attribute_rank,CLT B9-10,Skin feel IMD,Makes skin firmer,ft_sticky,4.93,0,74.43,FC,IN,CLT B9-10 Skin feel IMD,15
1312,2,sst_attribute_rank,CLT B9-10,Skin feel IMD,Makes skin firmer,ft_firmness,6.71,0,79.57,FC,IN,CLT B9-10 Skin feel IMD,16
1313,2,sst_attribute_rank,CLT B9-10,Skin feel IMD,Makes skin firmer,in_spreadability,35.93,0,95.64,FC,IN,CLT B9-10 Skin feel IMD,17
1314,2,sst_attribute_rank,CLT B9-10,Skin feel IMD,Makes skin firmer,in_oily_imm,0.64,0,79.64,FC,IN,CLT B9-10 Skin feel IMD,18
1315,4,sst_attribute_rank,CLT B1-2,Skin Look IMD,Makes skin firmer,in_powderylook_5min,4.64,0,22.73,FC,IN,CLT B1-2 Skin Look IMD,1
1316,4,sst_attribute_rank,CLT B1-2,Skin Look IMD,Makes skin firmer,in_invisibility_5min,4.93,0,50.67,FC,IN,CLT B1-2 Skin Look IMD,2
1317,4,sst_attribute_rank,CLT B1-2,Skin Look IMD,Makes skin firmer,in_coverage_imm,4.64,0,70.27,FC,IN,CLT B1-2 Skin Look IMD,3
1318,4,sst_attribute_rank,CLT B1-2,Skin Look IMD,Makes skin firmer,in_gloss_5min,3.57,0,76.14,FC,IN,CLT B1-2 Skin Look IMD,4
1319,4,sst_attribute_rank,CLT B1-2,Skin Look IMD,Makes skin firmer,patchy_residue_imm,4.29,0,39.07,FC,IN,CLT B1-2 Skin Look IMD,5
1320,4,sst_attribute_rank,CLT B1-2,Skin Look IMD,Makes skin firmer,in_fairness_imm,4.33,0,50.21,FC,IN,CLT B1-2 Skin Look IMD,6
1321,4,sst_attribute_rank,CLT B1-2,Skin Look IMD,Makes skin firmer,shimmer,0.0,0,58.8,FC,IN,CLT B1-2 Skin Look IMD,7
134,10,sst_attribute_rank,CLT B15-16,CLT Fingertip,Overall opinion,ft_bounciness,1.14,0,39.64,FC,IN,CLT B15-16 CLT Fingertip,17
135,10,sst_attribute_rank,CLT B15-16,CLT Fingertip,Overall opinion,consistency_rate,10.07,0,89.64,FC,IN,CLT B15-16 CLT Fingertip,18
136,10,sst_attribute_rank,CLT B15-16,CLT Fingertip,Overall opinion,in_oily_imm,0.64,0,79.64,FC,IN,CLT B15-16 CLT Fingertip,19
137,2,sst_attribute_rank,CLT B9-10,Skin feel IMD,Makes my skin glow,in_greasy,3.93,0,82.86,FC,IN,CLT B9-10 Skin feel IMD,1
138,2,sst_attribute_rank,CLT B9-10,Skin feel IMD,Makes my skin glow,oily_ft,0.0,0,92.07,FC,IN,CLT B9-10 Skin feel IMD,2
